season,team,games,total_gds,off_xvoa,def_xvoa,st_val,gds_per_game,off_xvoa_per_game,def_xvoa_per_game,made_playoffs,playoff_wins,won_super_bowl,reg_wins,reg_games,win_pct,offense_share,opp_avg_gds,avg_start_yardline
2018,DET,16,-22.98503579068861,28.337420544891295,-50.52497966487512,-0.797476670704782,-1.436564736918038,1.771088784055706,-3.157811229054695,False,0,False,6,16,0.375,0.3585998459888474,-0.03723206320568884,72.97059
2018,GB,16,2.689348556171087,60.988451770123405,-57.278224105493564,-1.0208791084587574,0.16808428476069293,3.811778235632713,-3.5798890065933477,False,0,False,6,16,0.375,0.5149891383777361,-0.5558105558708251,73.49143
2018,HOU,16,25.24524330361108,30.092848438196945,-7.283696017453437,2.4360908828675747,1.5778277064756925,1.880803027387309,-0.4552310010908398,True,0,False,11,16,0.6875,0.8016946917890058,-0.7940150522416991,69.17978
2018,IND,16,101.93925135505908,116.52905924147208,-14.614879041692866,0.0250711552798748,6.371203209691193,7.283066202592005,-0.9134299401058041,True,1,False,10,16,0.625,0.8874757358013898,-1.9550795190746753,70.118645
2018,JAX,16,-64.36604485113935,-69.36350127490789,6.421037463301558,-1.423581039533019,-4.022877803196209,-4.335218829681743,0.4013148414563474,False,0,False,5,16,0.3125,-0.9133441644041419,0.2852967788010138,73.519775
2018,KC,16,80.3040805566776,219.48748792535767,-140.004045989906,0.8206386212259531,5.01900503479235,13.717967995334854,-8.750252874369124,True,1,False,12,16,0.75,0.6102781921599434,-0.10393182150809244,69.85276
2018,LA,16,84.13244507526808,159.43869289491033,-76.43820141112312,1.1319535914808512,5.258277817204255,9.964918305931896,-4.777387588195195,True,2,False,13,16,0.8125,0.675482082424751,0.26003772874035325,69.222855
2018,LAC,16,93.45240507223907,112.25596971513725,-17.60809503623043,-1.195469606667757,5.840775317014942,7.015998107196078,-1.100505939764402,True,1,False,12,16,0.75,0.8633476420675924,-0.26158776917257115,72.065865
2018,LV,16,-140.99461934232357,-13.399200408492849,-127.27474203617828,-0.3206768976524472,-8.812163708895223,-0.837450025530803,-7.954671377261143,False,0,False,4,16,0.25,-0.09514183992794877,0.7483839625408999,73.1686
2018,MIA,16,-118.098663199108,-31.259673669735765,-87.2685359097878,0.4295463804155588,-7.38116644994425,-1.9537296043584853,-5.4542834943617375,False,0,False,7,16,0.4375,-0.26337640259701733,-1.2690846182527584,70.891426
2018,MIN,16,21.174757469920422,1.910943078982525,17.889088050763227,1.374726340174675,1.3234223418700264,0.11943394243640781,1.1180680031727017,False,0,False,8,16,0.5,0.09573848189719061,0.1891011535614769,69.61828
2018,NE,16,66.91381870677021,86.04692219622315,-19.05249196621213,-0.08061152324080467,4.182113669173138,5.377932637263947,-1.1907807478882582,True,3,True,11,16,0.6875,0.8174748347300926,-0.5029174520177949,71.10919
2018,NO,16,122.07439179382123,211.86596317358033,-89.98534700379585,0.19377562403678894,7.629649487113827,13.24162269834877,-5.624084187737241,True,1,False,13,16,0.8125,0.7015166519728946,0.4870935633129376,68.729034
2018,NYG,16,-52.806529018296516,53.736729214408406,-104.93836471595577,-1.6048935167491436,-3.3004080636435322,3.3585455759005254,-6.558647794747236,False,0,False,5,16,0.3125,0.33831773498347567,0.13981376522353606,73.06977
2018,NYJ,16,-89.48072503400998,-27.980610317896712,-61.677184791759316,0.17707007564604282,-5.592545314625624,-1.7487881448685445,-3.8548240494849573,False,0,False,4,16,0.25,-0.3115263549248339,-0.5520250848240685,70.59375
2018,PHI,16,-5.889296575569336,47.72010752462997,-53.13620749684152,-0.4731966033577919,-0.3680810359730835,2.982506720289373,-3.321012968552595,True,1,False,9,16,0.5625,0.47240000305383184,0.19060187877081747,70.68
2018,PIT,16,65.7903793709774,104.79413554267418,-37.90796279595137,-1.0957933757454157,4.111898710686088,6.5496334714171365,-2.3692476747469606,False,0,False,9,16,0.5625,0.7335335037168571,0.6978277976586623,74.14451
2018,SEA,16,74.91646979320771,100.05456990402155,-23.56773538783179,-1.570364722982049,4.682279362075482,6.253410619001347,-1.4729834617394868,True,0,False,10,16,0.625,0.8083107651623821,-0.11852745525213743,72.41477
