game_id,posteam,offensive_xova,defensive_xova,st_value,gds,season,opponent
2018_02_PHI_TB,PHI,1.8381261482867726,-5.5162809978053575,-0.3043786031194031,-3.982533452637988,2018,TB
2018_02_PHI_TB,TB,5.5162809978053575,-1.8381261482867726,-0.11570416390895844,3.5624506856096265,2018,PHI
2018_02_SEA_CHI,CHI,-6.108682740579846,2.4436371467075206,0.5034383088350296,-3.161607285037296,2018,SEA
2018_02_SEA_CHI,SEA,-2.4436371467075206,6.108682740579846,-0.12556057423353195,3.5394850196387937,2018,CHI
2018_03_BUF_MIN,BUF,0.5772845335584387,4.9071927670765,0.42117682099342346,5.905654121628363,2018,MIN
2018_03_BUF_MIN,MIN,-4.9071927670765,-0.5772845335584387,-0.4829912316054106,-5.96746853224035,2018,BUF
2018_03_CHI_ARI,ARI,-9.387573635058416,1.339817675864621,0.1564469188451767,-7.891309040348618,2018,CHI
2018_03_CHI_ARI,CHI,-1.339817675864621,9.387573635058416,-0.6391638685017824,7.408592090692013,2018,ARI
2018_03_CIN_CAR,CAR,8.951183334651747,-3.3799274165341706,-0.05220363289117813,5.5190522852263975,2018,CIN
2018_03_CIN_CAR,CIN,3.3799274165341706,-8.951183334651747,-0.041866905987262726,-5.613122824104838,2018,CAR
2018_03_DAL_SEA,DAL,-6.045575510522482,-2.003437131913718,0.003884255886077881,-8.045128386550122,2018,SEA
2018_03_DAL_SEA,SEA,2.003437131913718,6.045575510522482,-0.2825177162885666,7.766494926147633,2018,DAL
2018_03_DEN_BAL,BAL,6.8735065349146325,6.726446049278151,-0.3618762195110321,13.238076364681751,2018,DEN
2018_03_DEN_BAL,DEN,-6.726446049278151,-6.8735065349146325,0.4917433075606823,-13.1082092766321,2018,BAL
2018_03_GB_WAS,GB,-0.18639925043076855,-10.29618031664286,-0.24771441705524921,-10.730293984128878,2018,WAS
2018_03_GB_WAS,WAS,10.29618031664286,0.18639925043076855,0.005473867058753967,10.488053434132382,2018,GB
2018_03_IND_PHI,IND,-6.534659441068908,-3.145382423774154,0.15855011902749538,-9.521491745815567,2018,PHI
2018_03_IND_PHI,PHI,3.145382423774154,6.534659441068908,-0.34533702582120895,9.334704839021853,2018,IND
2018_03_LAC_LA,LA,12.762124981277932,-8.699439338836228,-0.4122311770915985,3.650454465350105,2018,LAC
2018_03_LAC_LA,LAC,8.699439338836228,-12.762124981277932,0.117437943816185,-3.9452476986255185,2018,LA
2018_03_NE_DET,DET,6.613955834040269,5.773901055017319,0.008086927235126495,12.395943816292714,2018,NE
2018_03_NE_DET,NE,-5.773901055017319,-6.613955834040269,0.035989001393318176,-12.35186788766427,2018,DET
2018_03_NO_ATL,ATL,17.527966306974456,-21.67421150275735,-0.25989830493927,-4.4061435007221625,2018,NO
2018_03_NO_ATL,NO,21.67421150275735,-17.527966306974456,0.11461784690618515,4.260863042689078,2018,ATL
2018_03_NYG_HOU,HOU,5.764032019972484,-11.605349281177332,0.1923418864607811,-5.648975374744067,2018,NYG
2018_03_NYG_HOU,NYG,11.605349281177332,-5.764032019972484,-0.31572508811950684,5.525592173085341,2018,HOU
2018_03_NYJ_CLE,CLE,-4.681164114441,3.2023756076845085,0.3455381989479065,-1.1332503078085847,2018,NYJ
2018_03_NYJ_CLE,NYJ,-3.2023756076845085,4.681164114441,-0.319545641541481,1.1592428652150102,2018,CLE
2018_03_OAK_MIA,LV,3.8635900404601338,-10.679839351823162,-0.16770990937948227,-6.983959220742511,2018,MIA
2018_03_OAK_MIA,MIA,10.679839351823162,-3.8635900404601338,-0.1999046802520752,6.6163446311109535,2018,LV
2018_03_PIT_TB,PIT,2.0098408406139887,-5.416013274938257,-0.3920416086912155,-3.7982140430154834,2018,TB
2018_03_PIT_TB,TB,5.416013274938257,-2.0098408406139887,0.2808769643306732,3.687049398654941,2018,PIT
2018_03_SF_KC,KC,21.589402545452664,-13.185671776994752,0.04949486255645752,8.45322563101437,2018,SF
2018_03_SF_KC,SF,13.185671776994752,-21.589402545452664,0.09570499509572983,-8.308025773362182,2018,KC
2018_03_TEN_JAX,JAX,-9.534556305713972,9.561992359088025,-0.2681283624842763,-0.24069230911022288,2018,TEN
2018_03_TEN_JAX,TEN,-9.561992359088025,9.534556305713972,0.0289669930934906,0.0015309397194371854,2018,JAX
2018_04_BAL_PIT,BAL,3.822007603031767,3.5049237490399263,-0.026770740747451782,7.300160611324241,2018,PIT
2018_04_BAL_PIT,PIT,-3.5049237490399263,-3.822007603031767,-0.2608739212155342,-7.587805273287227,2018,BAL
2018_04_BUF_GB,BUF,-18.293184548195416,-1.753030470371083,0.2454073578119278,-19.80080766075457,2018,GB
2018_04_BUF_GB,GB,1.753030470371083,18.293184548195416,-0.33690145611763,19.70931356244887,2018,BUF
2018_04_CIN_ATL,ATL,19.389345386448163,-19.177846607182516,-0.000749402679502964,0.21074937658614346,2018,CIN
2018_04_CIN_ATL,CIN,19.177846607182516,-19.389345386448163,0.43901367485523224,0.22751489558958582,2018,ATL
2018_04_CLE_OAK,CLE,8.830329369613729,4.48218782268723,-0.15190713852643967,13.16061005377452,2018,LV
2018_04_CLE_OAK,LV,-4.48218782268723,-8.830329369613729,1.0407192409038544,-12.271797951397104,2018,CLE
2018_04_DET_DAL,DAL,13.622877908708027,-10.945309742045517,-0.13744854927062988,2.5401196173918805,2018,DET
2018_04_DET_DAL,DET,10.945309742045517,-13.622877908708027,-0.05458924174308777,-2.732157408405598,2018,DAL
2018_04_HOU_IND,HOU,2.640119434794488,-11.958403483873452,0.13323191553354263,-9.185052133545422,2018,IND
2018_04_HOU_IND,IND,11.958403483873452,-2.640119434794488,-0.5382528863847256,8.78003116269424,2018,HOU
2018_04_KC_DEN,DEN,6.71047522977663,-9.12652578212361,-0.10890485346317291,-2.524955405810152,2018,KC
2018_04_KC_DEN,KC,9.12652578212361,-6.71047522977663,0.1471877545118332,2.5632383068588123,2018,DEN
2018_04_MIA_NE,MIA,-7.976188621251644,-17.844507336013862,-0.18306516110897064,-26.003761118374477,2018,NE
2018_04_MIA_NE,NE,17.844507336013862,7.976188621251644,-0.1349066197872162,25.68578933747829,2018,MIA
2018_04_MIN_LA,LA,21.52234877945811,-11.487102463804245,-0.19135792553424835,9.843888390119616,2018,MIN
2018_04_MIN_LA,MIN,11.487102463804245,-21.52234877945811,0.09165936708450317,-9.943586948569362,2018,LA
2018_04_NO_NYG,NO,15.468629436304845,-4.136651133714052,-0.0064891427755355835,11.325489159815257,2018,NYG
2018_04_NO_NYG,NYG,4.136651133714052,-15.468629436304845,-0.1815163567662239,-11.513494659357017,2018,NO
2018_04_NYJ_JAX,JAX,6.820731803837406,7.611945714767548,-0.08135868608951569,14.351318832515439,2018,NYJ
2018_04_NYJ_JAX,NYJ,-7.611945714767548,-6.820731803837406,-0.16364340856671333,-14.596320927171668,2018,JAX
2018_04_PHI_TEN,PHI,0.01263567173999336,-9.397614495253684,0.03294146806001663,-9.352037355453675,2018,TEN
2018_04_PHI_TEN,TEN,9.397614495253684,-0.01263567173999336,-0.15546241402626038,9.229516409487431,2018,PHI
2018_04_SEA_ARI,ARI,-1.602171440799047,3.8810328743735596,-0.2007608562707901,2.078100577303722,2018,SEA
2018_04_SEA_ARI,SEA,-3.8810328743735596,1.602171440799047,0.27697229385375977,-2.0018891397207526,2018,ARI
2018_04_SF_LAC,LAC,0.005481326227831929,-1.3519816369943412,0.5151538513600826,-0.8313464594064266,2018,SF
2018_04_SF_LAC,SF,1.3519816369943412,-0.005481326227831929,-0.16147299855947495,1.1850273122070343,2018,LAC
2018_04_TB_CHI,CHI,29.419077164496073,0.6156464842568725,-0.08027549088001251,29.954448157872932,2018,TB
2018_04_TB_CHI,TB,-0.6156464842568725,-29.419077164496073,-0.15026825666427612,-30.18499190541722,2018,CHI
2018_05_ARI_SF,ARI,-6.805230389833706,1.668315361943229,0.247673898935318,-4.889241128955159,2018,SF
2018_05_ARI_SF,SF,-1.668315361943229,6.805230389833706,0.3407696932554245,5.477684721145901,2018,ARI
2018_05_ATL_PIT,ATL,2.729769788539646,-17.322096634929917,-0.3032699450850487,-14.89559679147532,2018,PIT
2018_05_ATL_PIT,PIT,17.322096634929917,-2.729769788539646,0.1912240982055664,14.783550944595838,2018,ATL
2018_05_BAL_CLE,BAL,-16.64810325666246,10.149084059547327,-0.2234656736254692,-6.722484870740601,2018,CLE
2018_05_BAL_CLE,CLE,-10.149084059547327,16.64810325666246,-0.7114704549312592,5.787548742183873,2018,BAL
2018_05_DAL_HOU,DAL,-8.201672366682956,3.2933985593977146,0.11305944621562958,-4.795214361069612,2018,HOU
2018_05_DAL_HOU,HOU,-3.2933985593977146,8.201672366682956,-0.19391192495822906,4.714361882327013,2018,DAL
2018_05_DEN_NYJ,DEN,-6.666082510884863,-10.853180480039105,0.09189169853925705,-17.427371292384713,2018,NYJ
2018_05_DEN_NYJ,NYJ,10.853180480039105,6.666082510884863,0.28347140550613403,17.802734396430104,2018,DEN
2018_05_GB_DET,DET,1.9527759962306328,-2.9476214487602492,0.5318122059106827,-0.46303324661893375,2018,GB
2018_05_GB_DET,GB,2.9476214487602492,-1.9527759962306328,-0.12179317139089108,0.8730522811387254,2018,DET
2018_05_IND_NE,IND,4.052148890534212,-12.387986909735117,0.14160069823265076,-8.194237320968256,2018,NE
2018_05_IND_NE,NE,12.387986909735117,-4.052148890534212,-0.04821193218231201,8.287626087018594,2018,IND
2018_05_JAX_KC,JAX,-2.286184608314411,-8.620789129451943,-0.12062334455549717,-11.02759708232185,2018,KC
2018_05_JAX_KC,KC,8.620789129451943,2.286184608314411,-0.48707322031259537,10.419900517453758,2018,JAX
2018_05_LA_SEA,LA,13.190042683648938,-13.831085651958785,0.42064664512872696,-0.22039632318112012,2018,SEA
2018_05_LA_SEA,SEA,13.831085651958785,-13.190042683648938,0.027122139930725098,0.6681651082405722,2018,LA
2018_05_MIA_CIN,CIN,-0.8070433999405751,8.836027667446936,-0.25333382189273834,7.775650445613623,2018,MIA
2018_05_MIA_CIN,MIA,-8.836027667446936,0.8070433999405751,-0.2660314738750458,-8.295015741381407,2018,CIN
2018_05_MIN_PHI,MIN,-0.5177680347613032,-1.828197804758946,-0.09522406756877899,-2.4411899070890284,2018,PHI
2018_05_MIN_PHI,PHI,1.828197804758946,0.5177680347613032,-0.19885553931817412,2.1471103002020753,2018,MIN
2018_05_NYG_CAR,CAR,11.694637155061772,-8.381060159870177,-0.048879221081733704,3.2646977741098606,2018,NYG
2018_05_NYG_CAR,NYG,8.381060159870177,-11.694637155061772,0.2796095758676529,-3.0339674193239414,2018,CAR
2018_05_OAK_LAC,LAC,8.800511927406124,2.4455522744824147,-0.3383433613926172,10.907720840495921,2018,LV
2018_05_OAK_LAC,LV,-2.4455522744824147,-8.800511927406124,-0.19424384832382202,-11.44030805021236,2018,LAC
2018_05_TEN_BUF,BUF,-8.14962844590118,6.288742619102582,0.2414800375699997,-1.6194057892285993,2018,TEN
2018_05_TEN_BUF,TEN,-6.288742619102582,8.14962844590118,0.24805106222629547,2.1089368890248945,2018,BUF
2018_05_WAS_NO,NO,24.528433583078627,-3.295684067579738,0.24801187217235565,21.480761387671244,2018,WAS
2018_05_WAS_NO,WAS,3.295684067579738,-24.528433583078627,0.5488771349191666,-20.68387238057972,2018,NO
2018_06_ARI_MIN,ARI,-11.770083112611555,1.3909680470598151,0.25125429034233093,-10.12786077520941,2018,MIN
2018_06_ARI_MIN,MIN,-1.3909680470598151,11.770083112611555,-0.01180761307477951,10.367307452476961,2018,ARI
2018_06_BAL_TEN,BAL,3.389034538975361,11.82951414378053,-0.04844136722385883,15.170107315532032,2018,TEN
2018_06_BAL_TEN,TEN,-11.82951414378053,-3.389034538975361,-0.12336109578609467,-15.341909778541986,2018,BAL
2018_06_BUF_HOU,BUF,-8.312207467460007,11.11730200916806,-0.369772307574749,2.435322234133304,2018,HOU
2018_06_BUF_HOU,HOU,-11.11730200916806,8.312207467460007,0.5160340964794159,-2.289060445228637,2018,BUF
2018_06_CAR_WAS,CAR,2.0750937372516014,-0.5245581363795362,0.08973073959350586,1.640266340465571,2018,WAS
2018_06_CAR_WAS,WAS,0.5245581363795362,-2.0750937372516014,0.15638253092765808,-1.3941530699444071,2018,CAR
2018_06_CHI_MIA,CHI,6.248839014082619,-5.667723494304671,-0.24094548169523478,0.3401700380827135,2018,MIA
2018_06_CHI_MIA,MIA,5.667723494304671,-6.248839014082619,-0.28791598230600357,-0.8690315020839519,2018,CHI
2018_06_IND_NYJ,IND,9.862158778723987,-6.83983364200547,0.34375232458114624,3.366077461299664,2018,NYJ
2018_06_IND_NYJ,NYJ,6.83983364200547,-9.862158778723987,0.3048664778470993,-2.7174586588714185,2018,IND
2018_06_JAX_DAL,DAL,15.184850709843973,9.482912237671918,0.3219505250453949,24.989713472561284,2018,JAX
2018_06_JAX_DAL,JAX,-9.482912237671918,-15.184850709843973,-0.07554868096485734,-24.743311628480747,2018,DAL
2018_06_KC_NE,KC,15.336387155155894,-19.943846703524834,0.8889814019203186,-3.7184781464486214,2018,NE
2018_06_KC_NE,NE,19.943846703524834,-15.336387155155894,0.3702719658613205,4.9777315142302605,2018,KC
2018_06_LAC_CLE,CLE,-12.7064660236175,-10.10065068254856,0.8364541009068489,-21.97066260525921,2018,LAC
2018_06_LAC_CLE,LAC,10.10065068254856,12.7064660236175,0.44239065051078796,23.249507356676848,2018,CLE
2018_06_LA_DEN,DEN,1.4293117634216976,-4.406264749233925,0.0028679147362709045,-2.9740850710759563,2018,LA
2018_06_LA_DEN,LA,4.406264749233925,-1.4293117634216976,-0.09835907816886902,2.878593907643358,2018,DEN
2018_06_PHI_NYG,NYG,-3.160992786711037,-10.357070480743928,-0.26242258213460445,-13.78048584958957,2018,PHI
2018_06_PHI_NYG,PHI,10.357070480743928,3.160992786711037,0.0313259344547987,13.549389201909765,2018,NYG
2018_06_PIT_CIN,CIN,5.132357794512172,-13.829876513023725,-0.03361518122255802,-8.731133899734111,2018,PIT
2018_06_PIT_CIN,PIT,13.829876513023725,-5.132357794512172,-0.36976467818021774,8.327754040331335,2018,CIN
2018_06_SEA_OAK,LV,-7.897549608593346,-6.126900997336248,-0.1831304132938385,-14.207581019223433,2018,SEA
2018_06_SEA_OAK,SEA,6.126900997336248,7.897549608593346,0.01730629801750183,14.041756903947096,2018,LV
2018_06_SF_GB,GB,9.657013191507925,-10.369877927490002,-0.002169465646147728,-0.7150342016282245,2018,SF
2018_06_SF_GB,SF,10.369877927490002,-9.657013191507925,-0.014906913042068481,0.6979578229400083,2018,GB
2018_06_TB_ATL,ATL,19.145984393995146,-13.579325536706946,-0.5824450477957726,4.984213809492427,2018,TB
2018_06_TB_ATL,TB,13.579325536706946,-19.145984393995146,0.38637882471084595,-5.180280032577354,2018,ATL
2018_07_BUF_IND,BUF,-9.382372559518751,-13.122312515057356,-0.18098650872707367,-22.685671583303183,2018,IND
2018_07_BUF_IND,IND,13.122312515057356,9.382372559518751,0.023009158670902252,22.52769423324701,2018,BUF
2018_07_CAR_PHI,CAR,6.6305711232647955,8.407427886705886,0.1487417221069336,15.186740732077615,2018,PHI
2018_07_CAR_PHI,PHI,-8.407427886705886,-6.6305711232647955,0.43275462090969086,-14.60524438906099,2018,CAR
2018_07_CIN_KC,CIN,-5.370486683972213,-21.284426954835673,0.108939528465271,-26.545974110342616,2018,KC
2018_07_CIN_KC,KC,21.284426954835673,5.370486683972213,0.02997983619570732,26.684893475003594,2018,CIN
2018_07_CLE_TB,CLE,-7.030033824092916,-2.2264059983413684,0.2942553907632828,-8.962184431671002,2018,TB
2018_07_CLE_TB,TB,2.2264059983413684,7.030033824092916,-0.45690203458070755,8.799537787853577,2018,CLE
2018_07_DAL_WAS,DAL,0.06052005444608266,6.99969984244575,-0.14013446867465973,6.920085428217173,2018,WAS
2018_07_DAL_WAS,WAS,-6.99969984244575,-0.06052005444608266,0.04241982102394104,-7.017800075867892,2018,DAL
2018_07_DEN_ARI,ARI,-5.54804038336137,-10.863066645934284,-0.47658245265483856,-16.887689481950492,2018,DEN
2018_07_DEN_ARI,DEN,10.863066645934284,5.54804038336137,-0.5618086233735085,15.849298405922145,2018,ARI
2018_07_DET_MIA,DET,19.204405770741296,-6.316151312519262,-0.10166540741920471,12.78658905080283,2018,MIA
2018_07_DET_MIA,MIA,6.316151312519262,-19.204405770741296,-0.04559585452079773,-12.933850312742832,2018,DET
2018_07_HOU_JAX,HOU,-4.8516051172171775,8.910077278027654,0.21258898824453354,4.27106114905501,2018,JAX
2018_07_HOU_JAX,JAX,-8.910077278027654,4.8516051172171775,-0.05534897744655609,-4.113821138257032,2018,HOU
2018_07_LA_SF,LA,8.861055718019072,7.516103085430871,0.3908412717282772,16.76800007517822,2018,SF
2018_07_LA_SF,SF,-7.516103085430871,-8.861055718019072,0.2015574425458908,-16.175601360904054,2018,LA
2018_07_MIN_NYJ,MIN,-0.6638003829454537,12.09811114387927,0.5633497387170792,11.997660499650896,2018,NYJ
2018_07_MIN_NYJ,NYJ,-12.09811114387927,0.6638003829454537,0.2528684139251709,-11.181442347008646,2018,MIN
2018_07_NE_CHI,CHI,7.26381943276494,-5.155448903197273,-0.1190313957631588,1.989339133804508,2018,NE
2018_07_NE_CHI,NE,5.155448903197273,-7.26381943276494,-0.13774245977401733,-2.2461129893416842,2018,CHI
2018_07_NO_BAL,BAL,10.975529562652337,-12.34609835107532,-0.049160271883010864,-1.4197290603059933,2018,NO
2018_07_NO_BAL,NO,12.34609835107532,-10.975529562652337,-0.1047433614730835,1.265825426949899,2018,BAL
2018_07_NYG_ATL,ATL,9.924538285828696,-5.966465527568737,-0.42463141679763794,3.5334413414623214,2018,NYG
2018_07_NYG_ATL,NYG,5.966465527568737,-9.924538285828696,-0.2577844113111496,-4.215857169571109,2018,ATL
2018_07_TEN_LAC,LAC,6.081903328267754,-4.352700324545884,-0.16115078702569008,1.56805221669618,2018,TEN
2018_07_TEN_LAC,TEN,4.352700324545884,-6.081903328267754,0.2621772438287735,-1.4670257598930965,2018,LAC
2018_08_BAL_CAR,BAL,6.006807784885829,-13.003003115948182,0.2413340061903,-6.754861324872054,2018,CAR
2018_08_BAL_CAR,CAR,13.003003115948182,-6.006807784885829,0.4033917784690857,7.399587109531439,2018,BAL
2018_08_CLE_PIT,CLE,-5.086986514297365,-10.00093255813447,0.2852323241531849,-14.802686748278651,2018,PIT
2018_08_CLE_PIT,PIT,10.00093255813447,5.086986514297365,0.04429034888744354,15.13220942131928,2018,CLE
2018_08_DEN_KC,DEN,7.646954118223309,-6.6151672648579325,-0.42986576445400715,0.6019210889113698,2018,KC
2018_08_DEN_KC,KC,6.6151672648579325,-7.646954118223309,0.28408628702163696,-0.7477005663437399,2018,DEN
2018_08_GB_LA,GB,8.573301944488904,-0.5827485298730357,-0.3140641706995666,7.6764892439163015,2018,LA
2018_08_GB_LA,LA,0.5827485298730357,-8.573301944488904,0.32169632613658905,-7.668857088479279,2018,GB
2018_08_IND_OAK,IND,21.619355331136177,-13.274372876154246,0.2665417641401291,8.61152421912206,2018,LV
2018_08_IND_OAK,LV,13.274372876154246,-21.619355331136177,-0.0478302463889122,-8.392812701370843,2018,IND
2018_08_MIA_HOU,HOU,19.364619508518132,-4.047297014770012,0.23841583728790283,15.555738331036022,2018,MIA
2018_08_MIA_HOU,MIA,4.047297014770012,-19.364619508518132,0.011496759951114655,-15.305825733797004,2018,HOU
2018_08_NE_BUF,BUF,-12.910221713604196,-0.9107169309855316,0.31122420728206635,-13.509714437307661,2018,NE
2018_08_NE_BUF,NE,0.9107169309855316,12.910221713604196,-0.1506451740860939,13.670293470503633,2018,BUF
2018_08_NO_MIN,MIN,8.298272170715277,-5.368784689673241,-0.5809909421950579,2.3484965388469785,2018,NO
2018_08_NO_MIN,NO,5.368784689673241,-8.298272170715277,0.2786460369825363,-2.6508414440595,2018,MIN
2018_08_NYJ_CHI,CHI,5.287444570221508,3.898330645940419,0.12403501570224762,9.309810231864175,2018,NYJ
2018_08_NYJ_CHI,NYJ,-3.898330645940419,-5.287444570221508,-0.4074258916079998,-9.593201107769927,2018,CHI
2018_08_PHI_JAX,JAX,3.8140946559009383,-5.503409968730931,-0.42149970307946205,-2.1108150159094543,2018,PHI
2018_08_PHI_JAX,PHI,5.503409968730931,-3.8140946559009383,-0.10109613835811615,1.588219174471876,2018,JAX
2018_08_SEA_DET,DET,4.841120704928687,-10.420651839784753,-0.509814340621233,-6.089345475477299,2018,SEA
2018_08_SEA_DET,SEA,10.420651839784753,-4.841120704928687,-0.44686194509267807,5.132669189763388,2018,DET
2018_08_SF_ARI,ARI,-0.10957472153429659,10.481895083129436,-0.06822378933429718,10.304096572260843,2018,SF
